policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-1.6734693877551021,-1.510204081632653,0,BI,1413
epsilon_greedy,-1.6734693877551021,-1.4285714285714286,0,BI,46
epsilon_greedy,-1.6734693877551021,-1.3469387755102042,0,BI,0
epsilon_greedy,-1.6734693877551021,-1.2653061224489797,0,BI,1456
epsilon_greedy,-1.6734693877551021,-1.183673469387755,0,BI,0
epsilon_greedy,-1.6734693877551021,-1.1020408163265307,0,BI,16
epsilon_greedy,-1.6734693877551021,-1.0204081632653061,0,BI,650715
epsilon_greedy,-1.6734693877551021,-0.9387755102040818,0,BI,1125
epsilon_greedy,-1.6734693877551021,-0.8571428571428572,0,BI,0
epsilon_greedy,-1.6734693877551021,-0.7755102040816328,0,BI,0
epsilon_greedy,-1.6734693877551021,-0.6938775510204083,0,BI,0
epsilon_greedy,-1.6734693877551021,-0.6122448979591837,0,BI,146
epsilon_greedy,-1.6734693877551021,-0.5306122448979593,0,BI,675
epsilon_greedy,-1.6734693877551021,-0.44897959183673475,0,BI,0
epsilon_greedy,-1.6734693877551021,-0.3673469387755104,0,BI,0
epsilon_greedy,-1.6734693877551021,-0.2857142857142858,0,BI,10138
epsilon_greedy,-1.6734693877551021,-0.20408163265306145,0,BI,3616
epsilon_greedy,-1.6734693877551021,-0.12244897959183687,0,BI,0
epsilon_greedy,-1.6734693877551021,-0.04081632653061229,0,BI,0
epsilon_greedy,-1.6734693877551021,0.04081632653061229,0,BI,0
epsilon_greedy,-1.6734693877551021,0.12244897959183643,0,BI,0
epsilon_greedy,-1.6734693877551021,0.204081632653061,0,BI,14
epsilon_greedy,-1.6734693877551021,0.2857142857142856,0,BI,3387
epsilon_greedy,-1.6734693877551021,0.36734693877551017,3,Mixed,-1
epsilon_greedy,-1.6734693877551021,0.4489795918367343,0,BI,729
epsilon_greedy,-1.6734693877551021,0.5306122448979589,0,BI,0
epsilon_greedy,-1.6734693877551021,0.6122448979591835,0,BI,204
epsilon_greedy,-1.6734693877551021,0.693877551020408,0,BI,1785
epsilon_greedy,-1.6734693877551021,0.7755102040816326,0,BI,319
epsilon_greedy,-1.6734693877551021,0.8571428571428568,0,BI,0
epsilon_greedy,-1.6734693877551021,0.9387755102040813,0,BI,2750
epsilon_greedy,-1.6734693877551021,1.020408163265306,0,BI,0
epsilon_greedy,-1.6734693877551021,1.1020408163265305,0,BI,3832170
epsilon_greedy,-1.6734693877551021,1.1836734693877546,0,BI,0
epsilon_greedy,-1.6734693877551021,1.2653061224489792,3,Mixed,-1
epsilon_greedy,-1.6734693877551021,1.3469387755102038,0,BI,8
epsilon_greedy,-1.6734693877551021,1.4285714285714284,0,BI,0
epsilon_greedy,-1.6734693877551021,1.510204081632653,0,BI,0
epsilon_greedy,-1.6734693877551021,1.591836734693877,0,BI,0
epsilon_greedy,-1.6734693877551021,1.6734693877551017,0,BI,8
epsilon_greedy,-1.6734693877551021,1.7551020408163263,0,BI,0
epsilon_greedy,-1.6734693877551021,1.8367346938775508,0,BI,0
epsilon_greedy,-1.6734693877551021,1.9183673469387754,0,BI,0
epsilon_greedy,-1.6734693877551021,2.0,0,BI,0
epsilon_greedy,-1.5918367346938775,-2.0,0,BI,0
epsilon_greedy,-1.5918367346938775,-1.9183673469387754,0,BI,19169
epsilon_greedy,-1.5918367346938775,-1.836734693877551,0,BI,0
epsilon_greedy,-1.5918367346938775,-1.7551020408163265,0,BI,0
epsilon_greedy,-1.5918367346938775,-1.6734693877551021,1,Partial,-1
epsilon_greedy,-1.5918367346938775,-1.5918367346938775,0,BI,3315
epsilon_greedy,-1.5918367346938775,-1.510204081632653,0,BI,0
epsilon_greedy,-1.5918367346938775,-1.4285714285714286,0,BI,4104
epsilon_greedy,-1.5918367346938775,-1.3469387755102042,0,BI,323
epsilon_greedy,-1.5918367346938775,-1.2653061224489797,0,BI,94
epsilon_greedy,-1.5918367346938775,-1.183673469387755,0,BI,19
epsilon_greedy,-1.5918367346938775,-1.1020408163265307,0,BI,0
epsilon_greedy,-1.5918367346938775,-1.0204081632653061,0,BI,0
epsilon_greedy,-1.5918367346938775,-0.9387755102040818,0,BI,511294
epsilon_greedy,-1.5918367346938775,-0.8571428571428572,0,BI,0
epsilon_greedy,-1.5918367346938775,-0.7755102040816328,0,BI,347
epsilon_greedy,-1.5918367346938775,-0.6938775510204083,0,BI,2331
epsilon_greedy,-1.5918367346938775,-0.6122448979591837,0,BI,0
