policy,grid_i,grid_j,bias_p1,bias_p2,p_stage0,p_stage1,p_stage2,p_mixed,modal_outcome,outcome_entropy,n_replicates,final_horizon,stable_fraction,mean_first_dominance_time
thompson,17,35,-0.15306122448979592,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,36,-0.15306122448979592,0.23469387755102034,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,37,-0.15306122448979592,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,38,-0.15306122448979592,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,39,-0.15306122448979592,0.29591836734693866,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,40,-0.15306122448979592,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,41,-0.15306122448979592,0.33673469387755095,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,42,-0.15306122448979592,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,43,-0.15306122448979592,0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,44,-0.15306122448979592,0.3979591836734693,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,45,-0.15306122448979592,0.4183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,46,-0.15306122448979592,0.43877551020408156,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,47,-0.15306122448979592,0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,48,-0.15306122448979592,0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,17,49,-0.15306122448979592,0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,0,-0.13265306122448983,-0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,1,-0.13265306122448983,-0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,2,-0.13265306122448983,-0.45918367346938777,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,3,-0.13265306122448983,-0.4387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,4,-0.13265306122448983,-0.41836734693877553,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,5,-0.13265306122448983,-0.3979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,6,-0.13265306122448983,-0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,7,-0.13265306122448983,-0.35714285714285715,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,8,-0.13265306122448983,-0.33673469387755106,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,18,9,-0.13265306122448983,-0.3163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,10,-0.13265306122448983,-0.29591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,11,-0.13265306122448983,-0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,12,-0.13265306122448983,-0.25510204081632654,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,13,-0.13265306122448983,-0.23469387755102045,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,14,-0.13265306122448983,-0.2142857142857143,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,15,-0.13265306122448983,-0.1938775510204082,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,16,-0.13265306122448983,-0.17346938775510207,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,17,-0.13265306122448983,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,18,-0.13265306122448983,-0.13265306122448983,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,19,-0.13265306122448983,-0.11224489795918369,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,20,-0.13265306122448983,-0.0918367346938776,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,21,-0.13265306122448983,-0.07142857142857145,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,18,22,-0.13265306122448983,-0.05102040816326536,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,23,-0.13265306122448983,-0.030612244897959218,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,24,-0.13265306122448983,-0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,25,-0.13265306122448983,0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,26,-0.13265306122448983,0.030612244897959107,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,27,-0.13265306122448983,0.05102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,28,-0.13265306122448983,0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,29,-0.13265306122448983,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,30,-0.13265306122448983,0.11224489795918358,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,31,-0.13265306122448983,0.13265306122448972,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,32,-0.13265306122448983,0.15306122448979587,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,18,33,-0.13265306122448983,0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,34,-0.13265306122448983,0.19387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,35,-0.13265306122448983,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,36,-0.13265306122448983,0.23469387755102034,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,37,-0.13265306122448983,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,38,-0.13265306122448983,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,39,-0.13265306122448983,0.29591836734693866,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,40,-0.13265306122448983,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,41,-0.13265306122448983,0.33673469387755095,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,42,-0.13265306122448983,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,43,-0.13265306122448983,0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,44,-0.13265306122448983,0.3979591836734693,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,45,-0.13265306122448983,0.4183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,46,-0.13265306122448983,0.43877551020408156,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,47,-0.13265306122448983,0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,48,-0.13265306122448983,0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,18,49,-0.13265306122448983,0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,0,-0.11224489795918369,-0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,1,-0.11224489795918369,-0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,2,-0.11224489795918369,-0.45918367346938777,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,3,-0.11224489795918369,-0.4387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,4,-0.11224489795918369,-0.41836734693877553,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,5,-0.11224489795918369,-0.3979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,6,-0.11224489795918369,-0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,7,-0.11224489795918369,-0.35714285714285715,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,8,-0.11224489795918369,-0.33673469387755106,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,19,9,-0.11224489795918369,-0.3163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,10,-0.11224489795918369,-0.29591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,11,-0.11224489795918369,-0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,12,-0.11224489795918369,-0.25510204081632654,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,13,-0.11224489795918369,-0.23469387755102045,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,14,-0.11224489795918369,-0.2142857142857143,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,15,-0.11224489795918369,-0.1938775510204082,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,16,-0.11224489795918369,-0.17346938775510207,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,17,-0.11224489795918369,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,18,-0.11224489795918369,-0.13265306122448983,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,19,-0.11224489795918369,-0.11224489795918369,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,20,-0.11224489795918369,-0.0918367346938776,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,21,-0.11224489795918369,-0.07142857142857145,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,19,22,-0.11224489795918369,-0.05102040816326536,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,23,-0.11224489795918369,-0.030612244897959218,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,24,-0.11224489795918369,-0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,25,-0.11224489795918369,0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,26,-0.11224489795918369,0.030612244897959107,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,27,-0.11224489795918369,0.05102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,28,-0.11224489795918369,0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,29,-0.11224489795918369,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,30,-0.11224489795918369,0.11224489795918358,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,31,-0.11224489795918369,0.13265306122448972,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,32,-0.11224489795918369,0.15306122448979587,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,19,33,-0.11224489795918369,0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,34,-0.11224489795918369,0.19387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,35,-0.11224489795918369,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,36,-0.11224489795918369,0.23469387755102034,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,37,-0.11224489795918369,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,38,-0.11224489795918369,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,39,-0.11224489795918369,0.29591836734693866,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,40,-0.11224489795918369,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,41,-0.11224489795918369,0.33673469387755095,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,42,-0.11224489795918369,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,43,-0.11224489795918369,0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,44,-0.11224489795918369,0.3979591836734693,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,45,-0.11224489795918369,0.4183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,46,-0.11224489795918369,0.43877551020408156,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,47,-0.11224489795918369,0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,48,-0.11224489795918369,0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,19,49,-0.11224489795918369,0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,0,-0.0918367346938776,-0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,1,-0.0918367346938776,-0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,2,-0.0918367346938776,-0.45918367346938777,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,3,-0.0918367346938776,-0.4387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,4,-0.0918367346938776,-0.41836734693877553,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,5,-0.0918367346938776,-0.3979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,6,-0.0918367346938776,-0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,7,-0.0918367346938776,-0.35714285714285715,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,8,-0.0918367346938776,-0.33673469387755106,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,20,9,-0.0918367346938776,-0.3163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,10,-0.0918367346938776,-0.29591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,11,-0.0918367346938776,-0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,12,-0.0918367346938776,-0.25510204081632654,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,13,-0.0918367346938776,-0.23469387755102045,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,14,-0.0918367346938776,-0.2142857142857143,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,15,-0.0918367346938776,-0.1938775510204082,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,16,-0.0918367346938776,-0.17346938775510207,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,17,-0.0918367346938776,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,18,-0.0918367346938776,-0.13265306122448983,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,19,-0.0918367346938776,-0.11224489795918369,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,20,-0.0918367346938776,-0.0918367346938776,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,21,-0.0918367346938776,-0.07142857142857145,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,20,22,-0.0918367346938776,-0.05102040816326536,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,23,-0.0918367346938776,-0.030612244897959218,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,24,-0.0918367346938776,-0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,25,-0.0918367346938776,0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,26,-0.0918367346938776,0.030612244897959107,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,27,-0.0918367346938776,0.05102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,28,-0.0918367346938776,0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,29,-0.0918367346938776,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,30,-0.0918367346938776,0.11224489795918358,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,31,-0.0918367346938776,0.13265306122448972,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,32,-0.0918367346938776,0.15306122448979587,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,20,33,-0.0918367346938776,0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,34,-0.0918367346938776,0.19387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,35,-0.0918367346938776,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,36,-0.0918367346938776,0.23469387755102034,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,37,-0.0918367346938776,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,38,-0.0918367346938776,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,39,-0.0918367346938776,0.29591836734693866,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,40,-0.0918367346938776,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,41,-0.0918367346938776,0.33673469387755095,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,42,-0.0918367346938776,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,43,-0.0918367346938776,0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,44,-0.0918367346938776,0.3979591836734693,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,45,-0.0918367346938776,0.4183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,46,-0.0918367346938776,0.43877551020408156,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,47,-0.0918367346938776,0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,48,-0.0918367346938776,0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,20,49,-0.0918367346938776,0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,0,-0.07142857142857145,-0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,1,-0.07142857142857145,-0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,2,-0.07142857142857145,-0.45918367346938777,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,3,-0.07142857142857145,-0.4387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,4,-0.07142857142857145,-0.41836734693877553,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,5,-0.07142857142857145,-0.3979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,6,-0.07142857142857145,-0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,7,-0.07142857142857145,-0.35714285714285715,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,8,-0.07142857142857145,-0.33673469387755106,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875
thompson,21,9,-0.07142857142857145,-0.3163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,10,-0.07142857142857145,-0.29591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,11,-0.07142857142857145,-0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,12,-0.07142857142857145,-0.25510204081632654,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,13,-0.07142857142857145,-0.23469387755102045,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,14,-0.07142857142857145,-0.2142857142857143,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,15,-0.07142857142857145,-0.1938775510204082,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,16,-0.07142857142857145,-0.17346938775510207,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,17,-0.07142857142857145,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,18,-0.07142857142857145,-0.13265306122448983,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,19,-0.07142857142857145,-0.11224489795918369,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,20,-0.07142857142857145,-0.0918367346938776,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,21,-0.07142857142857145,-0.07142857142857145,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375
thompson,21,22,-0.07142857142857145,-0.05102040816326536,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,23,-0.07142857142857145,-0.030612244897959218,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,24,-0.07142857142857145,-0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,25,-0.07142857142857145,0.010204081632653073,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,26,-0.07142857142857145,0.030612244897959107,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,27,-0.07142857142857145,0.05102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,28,-0.07142857142857145,0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,29,-0.07142857142857145,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,30,-0.07142857142857145,0.11224489795918358,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,31,-0.07142857142857145,0.13265306122448972,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,32,-0.07142857142857145,0.15306122448979587,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4
thompson,21,33,-0.07142857142857145,0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,34,-0.07142857142857145,0.19387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,35,-0.07142857142857145,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,36,-0.07142857142857145,0.23469387755102034,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,37,-0.07142857142857145,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,38,-0.07142857142857145,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,39,-0.07142857142857145,0.29591836734693866,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,40,-0.07142857142857145,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,41,-0.07142857142857145,0.33673469387755095,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,42,-0.07142857142857145,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,43,-0.07142857142857145,0.37755102040816324,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,44,-0.07142857142857145,0.3979591836734693,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,45,-0.07142857142857145,0.4183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,46,-0.07142857142857145,0.43877551020408156,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,47,-0.07142857142857145,0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,48,-0.07142857142857145,0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,21,49,-0.07142857142857145,0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6
thompson,22,0,-0.05102040816326536,-0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.3125
thompson,22,1,-0.05102040816326536,-0.47959183673469385,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.3125
