policy,grid_i,grid_j,stage_k,fraction_estimated_contrast_positive,median_estimated_contrast,fraction_discrepancy_nonnegative,median_global_contrast,median_discrepancy
thompson,7,43,2,0.96875,0.22876638644584701,0.46875,0.25055474999999994,-0.021725363554152888
thompson,7,44,1,1.0,0.5647761254565232,0.03125,0.9991960000000002,-0.4345188745434766
thompson,7,44,2,0.96875,0.22876313318999997,0.46875,0.25055474999999994,-0.021728616809999934
thompson,7,45,1,1.0,0.5647761250479292,0.03125,0.9991960000000002,-0.43451887495207064
thompson,7,45,2,0.96875,0.2287598799341366,0.46875,0.25055474999999994,-0.0217318700658633
thompson,7,46,1,1.0,0.5647761246394477,0.03125,0.9991960000000002,-0.4345188753605521
thompson,7,46,2,0.96875,0.2287566266782699,0.46875,0.25055474999999994,-0.02173512332173
thompson,7,47,1,1.0,0.5647761242310553,0.03125,0.9991960000000002,-0.43451887576894455
thompson,7,47,2,0.96875,0.22875337342241864,0.46875,0.25055474999999994,-0.021738376577581264
thompson,7,48,1,1.0,0.5647761238225434,0.03125,0.9991960000000002,-0.43451887617745644
thompson,7,48,2,0.96875,0.22875012016657525,0.46875,0.25055474999999994,-0.021741629833424647
thompson,7,49,1,1.0,0.5647761234140344,0.03125,0.9991960000000002,-0.43451887658596544
thompson,7,49,2,0.96875,0.22874686691070878,0.46875,0.25055474999999994,-0.021744883089291123
thompson,8,0,1,1.0,0.5901402709804919,0.0625,0.9992769999999999,-0.4092237290195083
thompson,8,0,2,0.96875,0.250469641051353,0.53125,0.25044875,0.0002956410513531016
thompson,8,1,1,1.0,0.5901402705721734,0.0625,0.9992769999999999,-0.4092237294278268
thompson,8,1,2,0.96875,0.2504666415131521,0.53125,0.25044875,0.0002926415131522253
thompson,8,2,1,1.0,0.5901402701638032,0.0625,0.9992769999999999,-0.40922372983619704
thompson,8,2,2,0.96875,0.25046364197499393,0.53125,0.25044875,0.0002896419749940371
thompson,8,3,1,1.0,0.590140269755377,0.0625,0.9992769999999999,-0.4092237302446232
thompson,8,3,2,0.96875,0.2504606424368186,0.53125,0.25044875,0.00028664243681869594
thompson,8,4,1,1.0,0.5901402693470241,0.0625,0.9992769999999999,-0.4092237306529761
thompson,8,4,2,0.96875,0.2504576428986488,0.53125,0.25044875,0.0002836428986489059
thompson,8,5,1,1.0,0.5901402689386039,0.0625,0.9992769999999999,-0.4092237310613963
thompson,8,5,2,0.96875,0.25045464336047774,0.53125,0.25044875,0.0002806433604778391
thompson,8,6,1,1.0,0.5901402685302337,0.0625,0.9992769999999999,-0.40922373146976654
thompson,8,6,2,0.96875,0.2504516438222903,0.53125,0.25044875,0.0002776438222903965
thompson,8,7,1,1.0,0.5901402681219186,0.0625,0.9992769999999999,-0.4092237318780817
thompson,8,7,2,0.96875,0.25044864428412184,0.53125,0.25044875,0.00027464428412193875
thompson,8,8,1,1.0,0.5901402677134577,0.0625,0.9992769999999999,-0.4092237322865425
thompson,8,8,2,0.96875,0.250445644745945,0.53125,0.25044875,0.0002716447459450988
thompson,8,9,1,1.0,0.5901402673050045,0.0625,0.9992769999999999,-0.4092237326949958
thompson,8,9,2,0.96875,0.250442645207774,0.53125,0.25044875,0.0002686452077740875
thompson,8,10,1,1.0,0.5901402668966611,0.0625,0.9992769999999999,-0.40922373310333915
thompson,8,10,2,0.96875,0.25043964566960497,0.53125,0.25044875,0.00026564566960507463
thompson,8,11,1,1.0,0.5901402664882225,0.0625,0.9992769999999999,-0.40922373351177777
thompson,8,11,2,0.96875,0.25043664613142635,0.53125,0.25044875,0.0002626461314264583
thompson,8,12,1,1.0,0.590140266079817,0.0625,0.9992769999999999,-0.4092237339201833
thompson,8,12,2,0.96875,0.25043364659325845,0.53125,0.25044875,0.00025964659325855566
thompson,8,13,1,1.0,0.5901402656714101,0.0625,0.9992769999999999,-0.40922373432859016
thompson,8,13,2,0.96875,0.2504306470550778,0.53125,0.25044875,0.00025664705507788543
thompson,8,14,1,1.0,0.5901402652630998,0.0625,0.9992769999999999,-0.40922373473690044
thompson,8,14,2,0.96875,0.2504276475168984,0.53125,0.25044875,0.00025364751689849196
thompson,8,15,1,1.0,0.5901402648546608,0.0625,0.9992769999999999,-0.4092237351453395
thompson,8,15,2,0.96875,0.25042464797871006,0.53125,0.25044875,0.0002506479787101612
thompson,8,16,1,1.0,0.5901402644462492,0.0625,0.9992769999999999,-0.409223735553751
thompson,8,16,2,0.96875,0.25042164844053727,0.53125,0.25044875,0.00024764844053737356
thompson,8,17,1,1.0,0.5901402640378564,0.0625,0.9992769999999999,-0.4092237359621439
thompson,8,17,2,0.96875,0.25041864890237375,0.53125,0.25044875,0.0002446489023738563
thompson,8,18,1,1.0,0.5901402636294917,0.0625,0.9992769999999999,-0.4092237363705086
thompson,8,18,2,0.96875,0.25041564936419575,0.53125,0.25044875,0.0002416493641958506
thompson,8,19,1,1.0,0.5901402632210806,0.0625,0.9992769999999999,-0.40922373677891966
thompson,8,19,2,0.96875,0.2504126498260264,0.53125,0.25044875,0.00023864982602650464
thompson,8,20,1,1.0,0.5901402628126919,0.0625,0.9992769999999999,-0.4092237371873083
thompson,8,20,2,0.96875,0.2504096502878618,0.53125,0.25044875,0.00023565028786187714
thompson,8,21,1,1.0,0.5901402624042713,0.0625,0.9992769999999999,-0.40922373759572894
thompson,8,21,2,0.96875,0.25040665074968,0.53125,0.25044875,0.0002326507496800967
thompson,8,22,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,22,2,0.96875,0.2488908607268937,0.5,0.25061200000000006,-0.0017091392731061195
thompson,8,23,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,23,2,0.96875,0.24888864331025196,0.5,0.25061200000000006,-0.0017113566897478671
thompson,8,24,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,24,2,0.96875,0.24888642589360155,0.5,0.25061200000000006,-0.0017135741063982746
thompson,8,25,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,25,2,0.96875,0.24888420847695958,0.5,0.25061200000000006,-0.0017157915230402443
thompson,8,26,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,26,2,0.96875,0.24888199106031972,0.5,0.25061200000000006,-0.0017180089396801046
thompson,8,27,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,27,2,0.96875,0.24887977364367553,0.5,0.25061200000000006,-0.0017202263563242948
thompson,8,28,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,28,2,0.96875,0.24887755622703012,0.5,0.25061200000000006,-0.0017224437729697062
thompson,8,29,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,29,2,0.96875,0.24887533881039758,0.5,0.25061200000000006,-0.001724661189602239
thompson,8,30,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,30,2,0.96875,0.24887312139375628,0.5,0.25061200000000006,-0.0017268786062435426
thompson,8,31,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,31,2,0.96875,0.24887090397710598,0.5,0.25061200000000006,-0.001729096022893839
thompson,8,32,1,1.0,0.511968577790183,0.0,0.9991150000000003,-0.487239422209817
thompson,8,32,2,0.96875,0.24886868656045646,0.5,0.25061200000000006,-0.0017313134395433583
thompson,8,33,1,1.0,0.5647761295415988,0.03125,0.9991960000000002,-0.434518870458401
thompson,8,33,2,0.96875,0.2287989190044406,0.46875,0.25055474999999994,-0.021692830995559298
thompson,8,34,1,1.0,0.5647761291330887,0.03125,0.9991960000000002,-0.4345188708669111
thompson,8,34,2,0.96875,0.22879566574859111,0.46875,0.25055474999999994,-0.021696084251408787
thompson,8,35,1,1.0,0.5647761287246308,0.03125,0.9991960000000002,-0.43451887127536903
thompson,8,35,2,0.96875,0.2287924124927213,0.46875,0.25055474999999994,-0.021699337507278593
thompson,8,36,1,1.0,0.5647761283160856,0.03125,0.9991960000000002,-0.43451887168391423
thompson,8,36,2,0.96875,0.22878915923687626,0.46875,0.25055474999999994,-0.02170259076312364
thompson,8,37,1,1.0,0.5647761279076332,0.03125,0.9991960000000002,-0.4345188720923666
thompson,8,37,2,0.96875,0.22878590598101267,0.46875,0.25055474999999994,-0.02170584401898723
thompson,8,38,1,1.0,0.5647761274990982,0.03125,0.9991960000000002,-0.4345188725009016
thompson,8,38,2,0.96875,0.22878265272516785,0.46875,0.25055474999999994,-0.021709097274832057
thompson,8,39,1,1.0,0.5647761270905823,0.03125,0.9991960000000002,-0.4345188729094175
thompson,8,39,2,0.96875,0.22877939946929515,0.46875,0.25055474999999994,-0.02171235053070475
thompson,8,40,1,1.0,0.5647761266821251,0.03125,0.9991960000000002,-0.43451887331787475
thompson,8,40,2,0.96875,0.2287761462134259,0.46875,0.25055474999999994,-0.021715603786574
thompson,8,41,1,1.0,0.5647761262735526,0.03125,0.9991960000000002,-0.43451887372644726
thompson,8,41,2,0.96875,0.2287728929575521,0.46875,0.25055474999999994,-0.021718857042447803
thompson,8,42,1,1.0,0.5647761258651492,0.03125,0.9991960000000002,-0.4345188741348506
thompson,8,42,2,0.96875,0.22876963970171071,0.46875,0.25055474999999994,-0.021722110298289188
thompson,8,43,1,1.0,0.56477612545665,0.03125,0.9991960000000002,-0.4345188745433498
thompson,8,43,2,0.96875,0.22876638644584701,0.46875,0.25055474999999994,-0.021725363554152888
thompson,8,44,1,1.0,0.5647761250481699,0.03125,0.9991960000000002,-0.43451887495182995
thompson,8,44,2,0.96875,0.22876313318999997,0.46875,0.25055474999999994,-0.021728616809999934
thompson,8,45,1,1.0,0.5647761246395758,0.03125,0.9991960000000002,-0.434518875360424
thompson,8,45,2,0.96875,0.2287598799341366,0.46875,0.25055474999999994,-0.0217318700658633
thompson,8,46,1,1.0,0.5647761242310944,0.03125,0.9991960000000002,-0.43451887576890547
thompson,8,46,2,0.96875,0.2287566266782699,0.46875,0.25055474999999994,-0.02173512332173
thompson,8,47,1,1.0,0.5647761238227019,0.03125,0.9991960000000002,-0.4345188761772979
thompson,8,47,2,0.96875,0.22875337342241864,0.46875,0.25055474999999994,-0.021738376577581264
thompson,8,48,1,1.0,0.56477612341419,0.03125,0.9991960000000002,-0.4345188765858098
thompson,8,48,2,0.96875,0.22875012016657525,0.46875,0.25055474999999994,-0.021741629833424647
thompson,8,49,1,1.0,0.564776123005681,0.03125,0.9991960000000002,-0.4345188769943188
thompson,8,49,2,0.96875,0.22874686691070878,0.46875,0.25055474999999994,-0.021744883089291123
thompson,9,0,1,1.0,0.5901402705720817,0.0625,0.9992769999999999,-0.4092237294279185
thompson,9,0,2,0.96875,0.250466808055977,0.53125,0.25044875,0.0002928080559770896
thompson,9,1,1,1.0,0.5901402701637632,0.0625,0.9992769999999999,-0.409223729836237
thompson,9,1,2,0.96875,0.2504638085177761,0.53125,0.25044875,0.0002898085177762133
thompson,9,2,1,1.0,0.590140269755393,0.0625,0.9992769999999999,-0.40922373024460723
thompson,9,2,2,0.96875,0.2504608089796179,0.53125,0.25044875,0.0002868089796180251
thompson,9,3,1,1.0,0.5901402693469668,0.0625,0.9992769999999999,-0.4092237306530334
thompson,9,3,2,0.96875,0.2504578094414426,0.53125,0.25044875,0.00028380944144268394
thompson,9,4,1,1.0,0.5901402689386139,0.0625,0.9992769999999999,-0.4092237310613863
thompson,9,4,2,0.96875,0.2504548099032728,0.53125,0.25044875,0.0002808099032728939
thompson,9,5,1,1.0,0.5901402685301937,0.0625,0.9992769999999999,-0.4092237314698065
thompson,9,5,2,0.96875,0.2504518103651017,0.53125,0.25044875,0.0002778103651018271
thompson,9,6,1,1.0,0.5901402681218235,0.0625,0.9992769999999999,-0.40922373187817673
thompson,9,6,2,0.96875,0.2504488108269143,0.53125,0.25044875,0.0002748108269143845
thompson,9,7,1,1.0,0.5901402677135084,0.0625,0.9992769999999999,-0.4092237322864919
thompson,9,7,2,0.96875,0.2504458112887458,0.53125,0.25044875,0.00027181128874592675
thompson,9,8,1,1.0,0.5901402673050475,0.0625,0.9992769999999999,-0.4092237326949527
thompson,9,8,2,0.96875,0.250442811750569,0.53125,0.25044875,0.0002688117505690868
thompson,9,9,1,1.0,0.5901402668965943,0.0625,0.9992769999999999,-0.409223733103406
thompson,9,9,2,0.96875,0.25043981221239797,0.53125,0.25044875,0.0002658122123980755
thompson,9,10,1,1.0,0.5901402664882509,0.0625,0.9992769999999999,-0.40922373351174934
thompson,9,10,2,0.96875,0.25043681267422896,0.53125,0.25044875,0.0002628126742290626
thompson,9,11,1,1.0,0.5901402660798123,0.0625,0.9992769999999999,-0.40922373392018796
thompson,9,11,2,0.96875,0.25043381313605034,0.53125,0.25044875,0.0002598131360504463
thompson,9,12,1,1.0,0.5901402656714068,0.0625,0.9992769999999999,-0.4092237343285935
thompson,9,12,2,0.96875,0.25043081359788244,0.53125,0.25044875,0.00025681359788254365
thompson,9,13,1,1.0,0.5901402652629999,0.0625,0.9992769999999999,-0.40922373473700036
thompson,9,13,2,0.96875,0.25042781405970177,0.53125,0.25044875,0.00025381405970187343
thompson,9,14,1,1.0,0.5901402648546896,0.0625,0.9992769999999999,-0.40922373514531063
thompson,9,14,2,0.96875,0.2504248145215224,0.53125,0.25044875,0.00025081452152247996
thompson,9,15,1,1.0,0.5901402644462506,0.0625,0.9992769999999999,-0.4092237355537497
thompson,9,15,2,0.96875,0.25042181498333405,0.53125,0.25044875,0.0002478149833341492
thompson,9,16,1,1.0,0.590140264037839,0.0625,0.9992769999999999,-0.4092237359621612
thompson,9,16,2,0.96875,0.25041881544516126,0.53125,0.25044875,0.00024481544516136156
thompson,9,17,1,1.0,0.5901402636294462,0.0625,0.9992769999999999,-0.4092237363705541
thompson,9,17,2,0.96875,0.25041581590699774,0.53125,0.25044875,0.00024181590699784428
thompson,9,18,1,1.0,0.5901402632210815,0.0625,0.9992769999999999,-0.40922373677891877
thompson,9,18,2,0.96875,0.25041281636881974,0.53125,0.25044875,0.0002388163688198386
thompson,9,19,1,1.0,0.5901402628126704,0.0625,0.9992769999999999,-0.40922373718732985
thompson,9,19,2,0.96875,0.2504098168306504,0.53125,0.25044875,0.00023581683065049264
thompson,9,20,1,1.0,0.5901402624042817,0.0625,0.9992769999999999,-0.4092237375957185
thompson,9,20,2,0.96875,0.25040681729248576,0.53125,0.25044875,0.00023281729248586513
thompson,9,21,1,1.0,0.5901402619958611,0.0625,0.9992769999999999,-0.40922373800413914
thompson,9,21,2,0.96875,0.250403817754304,0.53125,0.25044875,0.0002298177543040847
thompson,9,22,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,22,2,0.96875,0.24888961652799335,0.5,0.25061200000000006,-0.0017103834720064715
thompson,9,23,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,23,2,0.96875,0.2488873991113516,0.5,0.25061200000000006,-0.0017126008886482191
thompson,9,24,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,24,2,0.96875,0.2488851816947012,0.5,0.25061200000000006,-0.0017148183052986266
thompson,9,25,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,25,2,0.96875,0.24888296427805923,0.5,0.25061200000000006,-0.0017170357219405963
thompson,9,26,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,26,2,0.96875,0.24888074686141937,0.5,0.25061200000000006,-0.0017192531385804566
thompson,9,27,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,27,2,0.96875,0.24887852944477518,0.5,0.25061200000000006,-0.0017214705552246468
thompson,9,28,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,28,2,0.96875,0.24887631202812976,0.5,0.25061200000000006,-0.0017236879718700582
thompson,9,29,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,29,2,0.96875,0.24887409461149723,0.5,0.25061200000000006,-0.001725905388502591
thompson,9,30,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,30,2,0.96875,0.24887187719485593,0.5,0.25061200000000006,-0.0017281228051438946
thompson,9,31,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,31,2,0.96875,0.24886965977820563,0.5,0.25061200000000006,-0.001730340221794191
thompson,9,32,1,1.0,0.5119685769730815,0.0,0.9991150000000003,-0.4872394230269185
thompson,9,32,2,0.96875,0.2488674423615561,0.5,0.25061200000000006,-0.0017325576384437102
thompson,9,33,1,1.0,0.56477612913315,0.03125,0.9991960000000002,-0.4345188708668498
thompson,9,33,2,0.96875,0.2287989190044406,0.46875,0.25055474999999994,-0.021692830995559298
thompson,9,34,1,1.0,0.5647761287246399,0.03125,0.9991960000000002,-0.43451887127535993
thompson,9,34,2,0.96875,0.22879566574859111,0.46875,0.25055474999999994,-0.021696084251408787
thompson,9,35,1,1.0,0.564776128316182,0.03125,0.9991960000000002,-0.43451887168381786
thompson,9,35,2,0.96875,0.2287924124927213,0.46875,0.25055474999999994,-0.021699337507278593
thompson,9,36,1,1.0,0.5647761279076368,0.03125,0.9991960000000002,-0.43451887209236306
thompson,9,36,2,0.96875,0.22878915923687626,0.46875,0.25055474999999994,-0.02170259076312364
thompson,9,37,1,1.0,0.5647761274991844,0.03125,0.9991960000000002,-0.43451887250081545
thompson,9,37,2,0.96875,0.22878590598101267,0.46875,0.25055474999999994,-0.02170584401898723
thompson,9,38,1,1.0,0.5647761270906494,0.03125,0.9991960000000002,-0.43451887290935043
thompson,9,38,2,0.96875,0.22878265272516785,0.46875,0.25055474999999994,-0.021709097274832057
thompson,9,39,1,1.0,0.5647761266821335,0.03125,0.9991960000000002,-0.4345188733178663
thompson,9,39,2,0.96875,0.22877939946929515,0.46875,0.25055474999999994,-0.02171235053070475
thompson,9,40,1,1.0,0.5647761262736762,0.03125,0.9991960000000002,-0.4345188737263236
thompson,9,40,2,0.96875,0.2287761462134259,0.46875,0.25055474999999994,-0.021715603786574
thompson,9,41,1,1.0,0.5647761258651037,0.03125,0.9991960000000002,-0.4345188741348961
thompson,9,41,2,0.96875,0.2287728929575521,0.46875,0.25055474999999994,-0.021718857042447803
thompson,9,42,1,1.0,0.5647761254567004,0.03125,0.9991960000000002,-0.4345188745432994
thompson,9,42,2,0.96875,0.22876963970171071,0.46875,0.25055474999999994,-0.021722110298289188
thompson,9,43,1,1.0,0.5647761250482012,0.03125,0.9991960000000002,-0.43451887495179864
thompson,9,43,2,0.96875,0.22876638644584701,0.46875,0.25055474999999994,-0.021725363554152888
thompson,9,44,1,1.0,0.564776124639721,0.03125,0.9991960000000002,-0.4345188753602788
thompson,9,44,2,0.96875,0.22876313318999997,0.46875,0.25055474999999994,-0.021728616809999934
thompson,9,45,1,1.0,0.564776124231127,0.03125,0.9991960000000002,-0.4345188757688728
thompson,9,45,2,0.96875,0.2287598799341366,0.46875,0.25055474999999994,-0.0217318700658633
thompson,9,46,1,1.0,0.5647761238226455,0.03125,0.9991960000000002,-0.4345188761773543
thompson,9,46,2,0.96875,0.2287566266782699,0.46875,0.25055474999999994,-0.02173512332173
thompson,9,47,1,1.0,0.5647761234142531,0.03125,0.9991960000000002,-0.4345188765857467
thompson,9,47,2,0.96875,0.22875337342241864,0.46875,0.25055474999999994,-0.021738376577581264
thompson,9,48,1,1.0,0.5647761230057412,0.03125,0.9991960000000002,-0.4345188769942586
thompson,9,48,2,0.96875,0.22875012016657525,0.46875,0.25055474999999994,-0.021741629833424647
thompson,9,49,1,1.0,0.5647761225972322,0.03125,0.9991960000000002,-0.4345188774027676
thompson,9,49,2,0.96875,0.22874686691070878,0.46875,0.25055474999999994,-0.021744883089291123
thompson,10,0,1,1.0,0.5901402701636902,0.0625,0.9992769999999999,-0.40922372983631006
thompson,10,0,2,0.96875,0.25046397506063495,0.53125,0.25044875,0.0002899750606350504
thompson,10,1,1,1.0,0.5901402697553717,0.0625,0.9992769999999999,-0.40922373024462855
thompson,10,1,2,0.96875,0.25046097552243407,0.53125,0.25044875,0.0002869755224341741
thompson,10,2,1,1.0,0.5901402693470015,0.0625,0.9992769999999999,-0.4092237306529988
thompson,10,2,2,0.96875,0.2504579759842759,0.53125,0.25044875,0.0002839759842759859
thompson,10,3,1,1.0,0.5901402689385753,0.0625,0.9992769999999999,-0.40922373106142496
thompson,10,3,2,0.96875,0.25045497644610054,0.53125,0.25044875,0.00028097644610064476
thompson,10,4,1,1.0,0.5901402685302224,0.0625,0.9992769999999999,-0.40922373146977786
thompson,10,4,2,0.96875,0.25045197690793075,0.53125,0.25044875,0.0002779769079308547
thompson,10,5,1,1.0,0.5901402681218022,0.0625,0.9992769999999999,-0.40922373187819805
thompson,10,5,2,0.96875,0.2504489773697597,0.53125,0.25044875,0.0002749773697597879
thompson,10,6,1,1.0,0.590140267713432,0.0625,0.9992769999999999,-0.4092237322865683
thompson,10,6,2,0.96875,0.25044597783157224,0.53125,0.25044875,0.00027197783157234534
thompson,10,7,1,1.0,0.5901402673051168,0.0625,0.9992769999999999,-0.40922373269488344
thompson,10,7,2,0.96875,0.2504429782934038,0.53125,0.25044875,0.00026897829340388757
thompson,10,8,1,1.0,0.590140266896656,0.0625,0.9992769999999999,-0.40922373310334426
thompson,10,8,2,0.96875,0.25043997875522694,0.53125,0.25044875,0.0002659787552270476
thompson,10,9,1,1.0,0.5901402664882027,0.0625,0.9992769999999999,-0.4092237335117975
thompson,10,9,2,0.96875,0.25043697921705593,0.53125,0.25044875,0.00026297921705603633
thompson,10,10,1,1.0,0.5901402660798594,0.0625,0.9992769999999999,-0.4092237339201409
thompson,10,10,2,0.96875,0.2504339796788869,0.53125,0.25044875,0.00025997967888702345
thompson,10,11,1,1.0,0.5901402656714207,0.0625,0.9992769999999999,-0.4092237343285795
thompson,10,11,2,0.96875,0.2504309801407083,0.53125,0.25044875,0.00025698014070840713
thompson,10,12,1,1.0,0.5901402652630152,0.0625,0.9992769999999999,-0.40922373473698503
thompson,10,12,2,0.96875,0.2504279806025404,0.53125,0.25044875,0.0002539806025405045
thompson,10,13,1,1.0,0.5901402648546084,0.0625,0.9992769999999999,-0.4092237351453919
thompson,10,13,2,0.96875,0.25042498106435973,0.53125,0.25044875,0.00025098106435983425
thompson,10,14,1,1.0,0.5901402644462981,0.0625,0.9992769999999999,-0.4092237355537022
thompson,10,14,2,0.96875,0.25042198152618034,0.53125,0.25044875,0.0002479815261804408
thompson,10,15,1,1.0,0.590140264037859,0.0625,0.9992769999999999,-0.40922373596214123
thompson,10,15,2,0.96875,0.250418981987992,0.53125,0.25044875,0.00024498198799211
thompson,10,16,1,1.0,0.5901402636294475,0.0625,0.9992769999999999,-0.40922373637055276
thompson,10,16,2,0.96875,0.2504159824498192,0.53125,0.25044875,0.00024198244981932238
thompson,10,17,1,1.0,0.5901402632210546,0.0625,0.9992769999999999,-0.40922373677894563
thompson,10,17,2,0.96875,0.2504129829116557,0.53125,0.25044875,0.0002389829116558051
thompson,10,18,1,1.0,0.5901402628126899,0.0625,0.9992769999999999,-0.4092237371873103
thompson,10,18,2,0.96875,0.2504099833734777,0.53125,0.25044875,0.0002359833734777994
thompson,10,19,1,1.0,0.5901402624042789,0.0625,0.9992769999999999,-0.4092237375957214
thompson,10,19,2,0.96875,0.25040698383530835,0.53125,0.25044875,0.00023298383530845346
thompson,10,20,1,1.0,0.5901402619958902,0.0625,0.9992769999999999,-0.40922373800411005
thompson,10,20,2,0.96875,0.2504039842971437,0.53125,0.25044875,0.00022998429714382596
thompson,10,21,1,1.0,0.5901402615874696,0.0625,0.9992769999999999,-0.4092237384125307
thompson,10,21,2,0.96875,0.25040098475896194,0.53125,0.25044875,0.0002269847589620455
thompson,10,22,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,22,2,0.96875,0.24888837232910677,0.5,0.25061200000000006,-0.0017116276708930567
thompson,10,23,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,23,2,0.96875,0.24888615491246502,0.5,0.25061200000000006,-0.0017138450875348044
thompson,10,24,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,24,2,0.96875,0.2488839374958146,0.5,0.25061200000000006,-0.0017160625041852118
thompson,10,25,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,25,2,0.96875,0.24888172007917264,0.5,0.25061200000000006,-0.0017182799208271815
thompson,10,26,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,26,2,0.96875,0.24887950266253278,0.5,0.25061200000000006,-0.0017204973374670418
thompson,10,27,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,27,2,0.96875,0.2488772852458886,0.5,0.25061200000000006,-0.001722714754111232
thompson,10,28,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,28,2,0.96875,0.24887506782924318,0.5,0.25061200000000006,-0.0017249321707566434
thompson,10,29,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,29,2,0.96875,0.24887285041261065,0.5,0.25061200000000006,-0.0017271495873891762
thompson,10,30,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,30,2,0.96875,0.24887063299596934,0.5,0.25061200000000006,-0.0017293670040304798
thompson,10,31,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,31,2,0.96875,0.24886841557931905,0.5,0.25061200000000006,-0.0017315844206807762
thompson,10,32,1,1.0,0.5119685761560235,0.0,0.9991150000000003,-0.48723942384397645
thompson,10,32,2,0.96875,0.24886619816266953,0.5,0.25061200000000006,-0.0017338018373302955
thompson,10,33,1,1.0,0.564776128724776,0.03125,0.9991960000000002,-0.4345188712752238
thompson,10,33,2,0.96875,0.2287989190044406,0.46875,0.25055474999999994,-0.021692830995559298
thompson,10,34,1,1.0,0.5647761283162659,0.03125,0.9991960000000002,-0.43451887168373393
thompson,10,34,2,0.96875,0.22879566574859111,0.46875,0.25055474999999994,-0.021696084251408787
thompson,10,35,1,1.0,0.564776127907808,0.03125,0.9991960000000002,-0.43451887209219187
thompson,10,35,2,0.96875,0.2287924124927213,0.46875,0.25055474999999994,-0.021699337507278593
thompson,10,36,1,1.0,0.5647761274992628,0.03125,0.9991960000000002,-0.43451887250073706
thompson,10,36,2,0.96875,0.22878915923687626,0.46875,0.25055474999999994,-0.02170259076312364
thompson,10,37,1,1.0,0.5647761270908104,0.03125,0.9991960000000002,-0.43451887290918945
thompson,10,37,2,0.96875,0.22878590598101267,0.46875,0.25055474999999994,-0.02170584401898723
thompson,10,38,1,1.0,0.5647761266822754,0.03125,0.9991960000000002,-0.43451887331772443
thompson,10,38,2,0.96875,0.22878265272516785,0.46875,0.25055474999999994,-0.021709097274832057
thompson,10,39,1,1.0,0.5647761262737595,0.03125,0.9991960000000002,-0.4345188737262403
thompson,10,39,2,0.96875,0.22877939946929515,0.46875,0.25055474999999994,-0.02171235053070475
thompson,10,40,1,1.0,0.5647761258653022,0.03125,0.9991960000000002,-0.4345188741346976
thompson,10,40,2,0.96875,0.2287761462134259,0.46875,0.25055474999999994,-0.021715603786574
thompson,10,41,1,1.0,0.5647761254567297,0.03125,0.9991960000000002,-0.4345188745432701
thompson,10,41,2,0.96875,0.2287728929575521,0.46875,0.25055474999999994,-0.021718857042447803
thompson,10,42,1,1.0,0.5647761250483264,0.03125,0.9991960000000002,-0.4345188749516734
thompson,10,42,2,0.96875,0.22876963970171071,0.46875,0.25055474999999994,-0.021722110298289188
