policy,grid_i,grid_j,bias_p1,bias_p2,p_stage0,p_stage1,p_stage2,p_mixed,modal_outcome,outcome_entropy,n_replicates,final_horizon,stable_fraction,mean_first_dominance_time,mean_terminal_stage0_share,median_terminal_stage0_share,p10_terminal_stage0_share,mean_terminal_off_diagonal_share,mean_terminal_residual_share,fraction_reaching_attraction,median_first_attraction_time,p10_first_attraction_time,p90_first_attraction_time,fraction_exiting_after_entry,mean_reentries,mean_dominance_exits,median_last_exit_time,first_attraction_spread,terminal_residual_share_for_plot,terminal_off_diagonal_share_for_plot,median_stage0_margin,p10_stage0_margin,fraction_stage0_ranked_highest,mean_final_stage0_action_share,median_stage0_selection_probability
thompson,10,23,-0.2959183673469387,-0.0306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.625,1.625,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992631046145,0.19194263220596447,1.0,0.9826873125,
thompson,10,24,-0.2959183673469387,-0.010204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992626961552,0.19194263212402712,1.0,0.9826873125,
thompson,10,25,-0.2959183673469387,0.010204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926228771016,0.19194263204209625,1.0,0.9826873125,
thompson,10,26,-0.2959183673469387,0.0306122448979591,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992618792336,0.19194263196015268,1.0,0.9826873125,
thompson,10,27,-0.2959183673469387,0.0510204081632652,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926147085225,0.19194263187820956,1.0,0.9826873125,
thompson,10,28,-0.2959183673469387,0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926106233347,0.19194263179625526,1.0,0.9826873125,
thompson,10,29,-0.2959183673469387,0.0918367346938775,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926065388686,0.1919426317143416,1.0,0.9826873125,
thompson,10,30,-0.2959183673469387,0.1122448979591835,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992602454023,0.19194263163238878,1.0,0.9826873125,
thompson,10,31,-0.2959183673469387,0.1326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992598369428,0.19194263155044988,1.0,0.9826873125,
thompson,10,32,-0.2959183673469387,0.1530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319925942843534,0.19194263146851254,1.0,0.9826873125,
thompson,10,33,-0.2959183673469387,0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033917980761,0.19194263138657505,1.0,0.9827374375,
thompson,10,34,-0.2959183673469387,0.1938775510204081,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.541203391389566,0.19194263130463582,1.0,0.9827374375,
thompson,10,35,-0.2959183673469387,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.541203390981108,0.19194263122268349,1.0,0.9827374375,
thompson,10,36,-0.2959183673469387,0.2346938775510203,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033905725628,0.19194263114073545,1.0,0.9827374375,
thompson,10,37,-0.2959183673469387,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033901641105,0.19194263105881018,1.0,0.9827374375,
thompson,10,38,-0.2959183673469387,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033897555755,0.19194263097686276,1.0,0.9827374375,
thompson,10,39,-0.2959183673469387,0.2959183673469386,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033893470596,0.19194263089493518,1.0,0.982777375,
thompson,10,40,-0.2959183673469387,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033889386023,0.19194263081298266,1.0,0.982777375,
thompson,10,41,-0.2959183673469387,0.3367346938775509,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033885300298,0.19194263073103476,1.0,0.982777375,
thompson,10,42,-0.2959183673469387,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033881216265,0.19194263064909953,1.0,0.982777375,
thompson,10,43,-0.2959183673469387,0.3775510204081632,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033877131273,0.1919426305671622,1.0,0.982777375,
thompson,10,44,-0.2959183673469387,0.3979591836734693,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033873046471,0.1919426304852353,1.0,0.982777375,
thompson,10,45,-0.2959183673469387,0.4183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877645,0.999896,0.999592,0.011892499999999957,0.01223549999999999,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.01223549999999999,0.011892499999999957,0.5412033868960531,0.1919426304032806,1.0,0.98277775,
thompson,10,46,-0.2959183673469387,0.4387755102040815,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877645,0.999896,0.999592,0.011892499999999957,0.01223549999999999,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.01223549999999999,0.011892499999999957,0.5412033864875716,0.1919426303213478,1.0,0.98277775,
thompson,10,47,-0.2959183673469387,0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877645,0.999896,0.999592,0.011892499999999957,0.01223549999999999,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.01223549999999999,0.011892499999999957,0.5412033860791792,0.19194263023941335,1.0,0.98277775,
thompson,10,48,-0.2959183673469387,0.4795918367346938,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877645,0.999896,0.999592,0.011892499999999957,0.01223549999999999,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.01223549999999999,0.011892499999999957,0.5412033856706673,0.19194263015745613,1.0,0.98277775,
thompson,10,49,-0.2959183673469387,0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877645,0.999896,0.999592,0.011892499999999957,0.01223549999999999,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.01223549999999999,0.011892499999999957,0.5412033852621583,0.19194263007552007,1.0,0.98277775,
thompson,11,0,-0.2755102040816327,-0.5,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790691920555,0.2429943608601366,1.0,0.998855375,
thompson,11,1,-0.2755102040816327,-0.4795918367346938,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.576379068783737,0.24299436077837064,1.0,0.998855375,
thompson,11,2,-0.2755102040816327,-0.4591836734693877,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790683753668,0.24299436069660393,1.0,0.998855375,
thompson,11,3,-0.2755102040816327,-0.4387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790679669406,0.24299436061483273,1.0,0.998855375,
thompson,11,4,-0.2755102040816327,-0.4183673469387755,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790675585877,0.24299436053306406,1.0,0.998855375,
thompson,11,5,-0.2755102040816327,-0.3979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790671501675,0.24299436045130132,1.0,0.998855375,
thompson,11,6,-0.2755102040816327,-0.3775510204081632,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790667417973,0.24299436036953345,1.0,0.998855375,
thompson,11,7,-0.2755102040816327,-0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790663334821,0.2429943602877581,1.0,0.998855375,
thompson,11,8,-0.2755102040816327,-0.336734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1150.6875,0.999868,0.999904,0.9997240000000001,0.00013199999999996144,0.0001319999999999863,1.0,609.5,185.0,2654.5,0.5,1.5625,1.5625,1670.5,2469.5,0.0001319999999999863,0.00013199999999996144,0.5763790659250213,0.24299436020598555,1.0,0.998855375,
thompson,11,9,-0.2755102040816327,-0.3163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.576379065516568,0.24299436012421896,1.0,0.998857125,
thompson,11,10,-0.2755102040816327,-0.2959183673469387,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790651082247,0.24299436004245387,1.0,0.998857125,
thompson,11,11,-0.2755102040816327,-0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790646997861,0.24299435996068378,1.0,0.998857125,
thompson,11,12,-0.2755102040816327,-0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790642913805,0.24299435987891096,1.0,0.998857125,
thompson,11,13,-0.2755102040816327,-0.2346938775510204,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790638829737,0.24299435979713666,1.0,0.998857125,
thompson,11,14,-0.2755102040816327,-0.2142857142857143,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790634746634,0.2429943597153996,1.0,0.998857125,
thompson,11,15,-0.2755102040816327,-0.1938775510204082,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790630662243,0.2429943596336179,1.0,0.998857125,
thompson,11,16,-0.2755102040816327,-0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790626578128,0.24299435955184134,1.0,0.998857125,
thompson,11,17,-0.2755102040816327,-0.1530612244897959,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790622494199,0.2429943594700666,1.0,0.998857125,
thompson,11,18,-0.2755102040816327,-0.1326530612244898,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790618410553,0.24299435938830305,1.0,0.998857125,
thompson,11,19,-0.2755102040816327,-0.1122448979591836,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790614326442,0.24299435930653998,1.0,0.998857125,
thompson,11,20,-0.2755102040816327,-0.0918367346938776,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790610242555,0.24299435922477067,1.0,0.998857125,
thompson,11,21,-0.2755102040816327,-0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,1149.375,0.9998685,0.999904,0.9997240000000001,0.00013149999999996094,0.0001314999999999858,1.0,609.5,184.5,2654.5,0.5,1.5625,1.5625,1670.5,2470.0,0.0001314999999999858,0.00013149999999996094,0.5763790606158349,0.24299435914299647,1.0,0.998857125,
thompson,11,22,-0.2755102040816327,-0.0510204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.625,1.625,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992631045159,0.19194263154896507,1.0,0.9826873125,
thompson,11,23,-0.2755102040816327,-0.0306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.625,1.625,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992626960551,0.19194263146700838,1.0,0.9826873125,
thompson,11,24,-0.2755102040816327,-0.010204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992622875958,0.19194263138507103,1.0,0.9826873125,
thompson,11,25,-0.2755102040816327,0.010204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926187915075,0.19194263130314015,1.0,0.9826873125,
thompson,11,26,-0.2755102040816327,0.0306122448979591,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926147067417,0.1919426312211966,1.0,0.9826873125,
thompson,11,27,-0.2755102040816327,0.0510204081632652,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926106229284,0.19194263113925347,1.0,0.9826873125,
thompson,11,28,-0.2755102040816327,0.0714285714285714,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926065377406,0.19194263105729917,1.0,0.9826873125,
thompson,11,29,-0.2755102040816327,0.0918367346938775,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319926024532745,0.1919426309753855,1.0,0.9826873125,
thompson,11,30,-0.2755102040816327,0.1122448979591835,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992598368429,0.1919426308934327,1.0,0.9826873125,
thompson,11,31,-0.2755102040816327,0.1326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.4931992594283834,0.1919426308114938,1.0,0.9826873125,
thompson,11,32,-0.2755102040816327,0.1530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1259.4,0.987722,0.999896,0.999592,0.011932999999999964,0.01227799999999999,0.9375,820.0,236.4,2789.7999999999993,0.5,1.5,1.5,1670.5,2553.399999999999,0.01227799999999999,0.011932999999999964,0.49319925901987594,0.19194263072955645,1.0,0.9826873125,
thompson,11,33,-0.2755102040816327,0.173469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.541203391389562,0.19194263064761896,1.0,0.9827374375,
thompson,11,34,-0.2755102040816327,0.1938775510204081,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033909810519,0.1919426305656797,1.0,0.9827374375,
thompson,11,35,-0.2755102040816327,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033905725939,0.1919426304837274,1.0,0.9827374375,
thompson,11,36,-0.2755102040816327,0.2346938775510203,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033901640487,0.19194263040177936,1.0,0.9827374375,
thompson,11,37,-0.2755102040816327,0.2551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033897555963,0.1919426303198541,1.0,0.9827374375,
thompson,11,38,-0.2755102040816327,0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877235,0.999896,0.999592,0.011931499999999963,0.012276499999999989,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012276499999999989,0.011931499999999963,0.5412033893470614,0.19194263023790667,1.0,0.9827374375,
thompson,11,39,-0.2755102040816327,0.2959183673469386,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033889385455,0.1919426301559791,1.0,0.982777375,
thompson,11,40,-0.2755102040816327,0.3163265306122448,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033885300882,0.19194263007402654,1.0,0.982777375,
thompson,11,41,-0.2755102040816327,0.3367346938775509,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033881215157,0.19194262999207867,1.0,0.982777375,
thompson,11,42,-0.2755102040816327,0.3571428571428571,1.0,0.0,0.0,0.0,0,0.0,16,500000,0.9375,1175.6,0.9877630000000001,0.999896,0.999592,0.011894499999999962,0.012236999999999991,0.9375,623.0,182.0,2789.7999999999993,0.5,1.5,1.5,1670.5,2607.7999999999993,0.012236999999999991,0.011894499999999962,0.5412033877131124,0.1919426299101434,1.0,0.982777375,
