policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-0.5,-1.5,0,BI,35654
epsilon_greedy,-0.5,-1.3333333333333335,0,BI,52718
epsilon_greedy,-0.5,-1.1666666666666667,0,BI,55564
epsilon_greedy,-0.5,-1.0,0,BI,61074
epsilon_greedy,-0.5,-0.8333333333333335,0,BI,49447
epsilon_greedy,-0.5,-0.6666666666666667,0,BI,47883
epsilon_greedy,-0.5,-0.5,2,Coop,-1
epsilon_greedy,-0.5,-0.3333333333333335,0,BI,37151
epsilon_greedy,-0.5,-0.16666666666666674,1,Partial,-1
epsilon_greedy,-0.5,0.0,0,BI,60154
epsilon_greedy,-0.5,0.16666666666666652,0,BI,36608
epsilon_greedy,-0.5,0.33333333333333304,0,BI,53240
epsilon_greedy,-0.5,0.5,0,BI,66945
epsilon_greedy,-0.5,0.6666666666666665,3,Mixed,-1
epsilon_greedy,-0.5,0.833333333333333,3,Mixed,-1
epsilon_greedy,-0.5,1.0,0,BI,82267
epsilon_greedy,-0.5,1.1666666666666665,0,BI,82652
epsilon_greedy,-0.5,1.333333333333333,0,BI,78006
epsilon_greedy,-0.5,1.5,3,Mixed,-1
epsilon_greedy,-0.5,1.6666666666666665,0,BI,105337
epsilon_greedy,-0.5,1.833333333333333,0,BI,96565
epsilon_greedy,-0.5,2.0,0,BI,112492
epsilon_greedy,-0.3333333333333335,-2.0,0,BI,44386
epsilon_greedy,-0.3333333333333335,-1.8333333333333333,0,BI,58844
epsilon_greedy,-0.3333333333333335,-1.6666666666666667,0,BI,50506
epsilon_greedy,-0.3333333333333335,-1.5,0,BI,48132
epsilon_greedy,-0.3333333333333335,-1.3333333333333335,0,BI,57286
epsilon_greedy,-0.3333333333333335,-1.1666666666666667,0,BI,54840
epsilon_greedy,-0.3333333333333335,-1.0,0,BI,60264
epsilon_greedy,-0.3333333333333335,-0.8333333333333335,0,BI,57938
epsilon_greedy,-0.3333333333333335,-0.6666666666666667,0,BI,36809
epsilon_greedy,-0.3333333333333335,-0.5,0,BI,47979
epsilon_greedy,-0.3333333333333335,-0.3333333333333335,0,BI,55381
